"Spring Security는 어떤 기능을 제공하나요?","Spring Security는 인증, 권한 부여, 일반적인 공격에 대한 보호 기능을 제공합니다. (출처: https://docs.spring.io/spring-security/reference/6.3/index.html#features)"
"Spring Security를 사용하여 애플리케이션을 보호하기 위해 어떻게 시작해야 하나요?","서블릿 및 반응형 애플리케이션에 대한 보안 시작 가이드를 참조하여 첫 번째 Spring Security 애플리케이션을 만들 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/index.html#getting-started)"
"Spring Security의 아키텍처에 대해 자세히 알아보려면 어디로 가야 하나요?","Spring Security가 작동하는 방식에 대한 자세한 내용은 아키텍처 섹션을 참조하십시오. (출처: https://docs.spring.io/spring-security/reference/6.3/index.html#servlet-architecture)"
"스프링 시큐리티 커뮤니티에서 도움을 받을 수 있는 방법은 무엇인가요?","스프링 시큐리티 커뮤니티에서 도움을 받을 수 있는 방법은 이 문서를 읽거나, 샘플 애플리케이션 중 하나를 시도하거나, stackoverflow에서 spring-security 태그를 달아 질문을 하거나, github에서 버그나 개선 사항을 보고하거나, 스프링 시큐리티 프로젝트에 기여하는 것입니다. (출처: https://docs.spring.io/spring-security/reference/6.3/community.html)"
"스프링 시큐리티의 소스 코드는 어디서 찾을 수 있나요?","스프링 시큐리티의 소스 코드는 github의 spring-projects/spring-security 저장소에서 찾을 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/community.html)"
"스프링 시큐리티는 어떤 라이선스로 배포되나요?","스프링 시큐리티는 아파치 2.0 라이선스로 배포되는 오픈 소스 소프트웨어입니다. (출처: https://docs.spring.io/spring-security/reference/6.3/community.html)"
"Spring Security 6.3에서 JDK 직렬화 지원에 어떤 변화가 있었나요?","Spring Security 6.3에서는 JDK 직렬화된 보안 컴포넌트에 대한 지원이 변경되었습니다. 이전에는 각 직렬화 버전을 하나의 Spring Security 마이너 버전에서만 지원했지만, 이제는 JSON 직렬화와 마찬가지로 JDK 직렬화에 대해 패시브 지원을 유지합니다. 이를 통해 더 원활한 업그레이드가 가능해졌습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/whats-new.html)"
"Spring Security 6.3에서 메타 어노테이션 표현식에 매개변수를 추가하는 기능은 어떤 역할을 하나요?","Spring Security 6.3에서는 메타 어노테이션 표현식에 매개변수를 추가할 수 있는 기능이 추가되었습니다. 이를 통해 SpEL 표현을 여러 곳에서 사용할 수 있게 되었습니다. 매개변수를 추가하면 코드베이스 전체에서 널리 사용되는 경우뿐만 아니라, 더 많은 경우에 메타 어노테이션을 적용할 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/whats-new.html)"
"Spring Security 6.3에서 어떤 새로운 OAuth 2.0 기능이 추가되었나요?","Spring Security 6.3에서는 OAuth 2.0 Token Exchange 그랜트 지원이 추가되었습니다. 이를 통해 클라이언트는 확장된 권한을 가진 적절한 토큰을 검색하여 리소스 서버에 필요한 권한을 얻을 수 있습니다. TokenExchangeAuthorizedClientProvider 인스턴스를 OAuth2AuthorizedClientManager에 추가하여 활성화할 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/whats-new.html)"
"Spring Security 7.0의 출시일은 언제인가요?","Spring Security 7.0의 출시일은 아직 정해지지 않았습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration-7/index.html)"
"Spring Security 7.0을 준비하기 위해 어떤 조치를 취할 수 있나요?","Spring Security 7.0을 준비하기 위해 Spring Security 6과 Spring Boot 3의 최신 버전을 유지하고, 해당 버전의 문서를 참고하여 변경 사항을 숙지할 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration-7/index.html)"
"Spring Security 7.0에서 가장 큰 변경 사항은 무엇인가요?","Spring Security 7.0에서는 OAuth 2.1 지원, 인증 메커니즘의 변경, 웹플로우 보안 기능 등 다양한 변경 사항이 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration-7/index.html)"
"Spring Security에서 ApacheDS 대신 UnboundId를 사용해야 하는 이유는 무엇인가요?","ApacheDS는 상당한 기간 동안 GA 릴리스가 없었으며, Spring Security의 클래스는 5.2 버전에서 사용 중지되었습니다. 따라서 ApacheDS에 대한 지원은 7.0 버전에서 중단될 예정입니다. UnboundId를 사용하는 것이 권장되며, 이 문서의 섹션(../servlet/authentication/passwords/ldap.html#servlet-authentication-ldap-embedded)에서 임베디드 UnboundId LDAP 서버를 설정하는 방법에 대한 지침을 찾을 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration-7/ldap.html)"
"Spring Security에서 ApacheDS 지원이 중단되는 버전은 무엇인가요?","ApacheDS 지원은 Spring Security의 7.0 버전에서 중단될 예정입니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration-7/ldap.html)"
"임베디드 LDAP 서버를 설정하는 방법은 무엇인가요?","임베디드 UnboundId LDAP 서버를 설정하는 방법에 대한 지침은 이 문서의 섹션(../servlet/authentication/passwords/ldap.html#servlet-authentication-ldap-embedded)에서 찾을 수 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration-7/ldap.html)"
"Spring Security 6.2로 마이그레이션하는 방법은 무엇인가요?","Spring Security 6.2로 마이그레이션하려면 먼저 Spring Boot 3.1의 최신 패치 릴리스를 사용하고 있는지 확인해야 합니다. 그런 다음 Spring Security 6.1의 최신 패치 릴리스를 사용하고 있는지 확인해야 합니다. 이 두 단계가 완료되면 Spring Security 6.2로 업데이트할 수 있습니다. (출처: <https://docs.spring.io/spring-security/reference/6.3/migration/index.html>)"
"@PreAuthorize, @PostAuthorize 또는 다른 메서드 보안 어노테이션에서 매개변수 이름을 업데이트하는 방법은 무엇인가요?","Spring Security 6.2로 마이그레이션할 때 @PreAuthorize, @PostAuthorize 또는 다른 메서드 보안 어노테이션에서 매개변수 이름을 사용하려면 어노테이션에 매개변수 이름을 포함해야 합니다. 그렇지 않으면 어노테이션이 무시됩니다. (출처: <https://docs.spring.io/spring-security/reference/6.3/migration/index.html>)"
"Spring Security 6.2로 마이그레이션하기 전에 어떤 변경 사항을 확인해야 하나요?","Spring Security 6.2로 마이그레이션하기 전에 이 가이드에서 설명하는 변경 사항에 대한 빠른 참조를 제공하는 다음 목록을 참조해야 합니다. 변경 사항에는 메서드 보안 어노테이션에서 매개변수 이름을 사용하는 것이 포함됩니다. (출처: <https://docs.spring.io/spring-security/reference/6.3/migration/index.html>)"
"Spring Framework 6.1에서 LocalVariableTableParameterNameDiscoverer가 제거된 이유는 무엇인가요?","Spring Framework 6.1에서 LocalVariableTableParameterNameDiscoverer가 제거된 이유는 https://github.com/spring-projects/spring-framework/issues/29559에 자세히 설명되어 있습니다. (출처: https://docs.spring.io/spring-security/reference/6.3/migration/authorization.html)"
